date,country_name,new_confirmed,cumulative_persons_fully_vaccinated,mobility_workplaces,mobility_residential,average_temperature_celsius
2021-03-21,United States of America,40882,44141228,-12,2,12.633333
2021-03-21,Japan,973,25381,-12,6,12.272222
2021-03-21,South Korea,346,14231,-7,4,5.75
2021-03-21,Germany,7485,3432701,-6,6,4.611111
2021-03-21,South Africa,600,182983,-6,9,20.104167
2021-03-21,India,40715,7491696,-2,7,28.715278
2021-03-22,Colombia,3337,60324,-62,17,18.944444
2021-03-22,South Africa,510,182983,-72,26,20.5625
2021-03-22,South Korea,428,14771,0,2,6.411111
2021-03-22,United Kingdom,6203,2363684,-40,14,5.462963
2021-03-22,United States of America,45501,44910946,-30,8,7.7
2021-03-22,Germany,15813,3509428,-23,9,4.572222
2021-03-22,France,15792,2605408,-23,9,5.083333
2021-03-22,Chile,6155,3006096,-20,17,18.301587
2021-03-22,India,47262,7863441,-13,9,29.930556
2021-03-22,Japan,1289,29129,-12,5,8.094444
2021-03-22,Turkey,22216,5220163,-11,4,11.916667
2021-03-23,South Korea,430,15786,0,0,9.6
2021-03-23,United Kingdom,5257,2532839,-40,14,7.080247
2021-03-23,United States of America,55580,45533962,-30,8,6.122222
2021-03-23,France,14678,2655282,-23,9,6.422222
2021-03-23,Germany,22657,3593828,-23,10,5.527778
2021-03-23,Chile,4948,3096768,-20,16,17.9375
2021-03-23,South Africa,1048,194257,-17,12,19.965278
2021-03-23,India,53476,8109334,-15,9,27.263889
2021-03-23,Turkey,26182,5497482,-14,6,9.322222
2021-03-23,Colombia,7303,62829,-14,9,21.458333
2021-03-23,Japan,1854,31756,-12,5,10.016667
2021-03-24,United Kingdom,6015,2775481,-39,15,7.339506
2021-03-24,United States of America,62046,46365515,-30,9,5.827778
2021-03-24,France,65373,2706714,-23,8,8.594444
2021-03-24,Germany,21573,3683531,-22,9,8.211111
2021-03-24,Chile,4826,3161613,-19,16,17.730159
2021-03-24,South Africa,1553,207808,-18,14,17.868056
2021-03-24,Colombia,8329,74274,-17,10,19.388889
2021-03-24,Turkey,29762,5836824,-14,7,1.822222
2021-03-24,Japan,1943,35079,-12,4,14.377778
2021-03-24,India,59118,8299171,-12,9,29.347222
2021-03-24,South Korea,489,17187,-1,1,10.522222
2021-03-25,South Korea,505,18821,0,1,12.683333
2021-03-25,United Kingdom,5402,3009863,-40,15,7.611111
2021-03-25,United States of America,62027,47419832,-30,9,5.733333
2021-03-25,Chile,7023,3216876,-25,20,16.02381
2021-03-25,France,45641,2762077,-23,9,8.25
2021-03-25,Germany,20472,3764917,-22,9,9.4
2021-03-25,Colombia,9434,117117,-17,9,20.5
2021-03-25,South Africa,1515,220129,-17,12,17.645833
2021-03-25,Japan,2026,37450,-13,5,11.638889
2021-03-25,India,62258,8502968,-13,9,30.194444
2021-03-25,Turkey,28731,6064254,-11,7,-1.038889
2021-03-26,United Kingdom,4392,3293517,-39,16,6.0
2021-03-26,United States of America,72050,48695172,-30,8,7.377778
2021-03-26,France,41869,2815331,-24,11,9.194444
2021-03-26,Germany,17176,3853988,-23,10,10.844444
2021-03-26,Chile,7626,3268031,-23,20,15.134921
2021-03-26,South Africa,1386,231002,-16,10,18.9375
2021-03-26,Japan,1983,41204,-14,5,11.95
2021-03-26,India,62714,8683155,-14,10,29.798611
2021-03-26,Turkey,29081,6295693,-13,8,-0.311111
2021-03-26,Colombia,10760,148108,-11,10,18.111111
2021-03-26,South Korea,482,20659,-1,1,14.411111
2021-03-27,South Africa,965,231605,3,6,19.472222
2021-03-27,Colombia,8704,176068,5,5,18.5
2021-03-27,Chile,7588,3270782,-51,33,16.174603
2021-03-27,United Kingdom,3538,3532378,-21,11,4.888889
2021-03-27,France,42619,2838323,-16,8,7.327778
2021-03-27,Japan,1765,41204,-12,2,15.888889
2021-03-27,United States of America,58335,50141769,-10,2,9.205556
2021-03-27,India,68020,8828346,-8,7,30.0
2021-03-27,South Korea,382,20842,-7,5,13.305556
2021-03-27,Turkey,30021,6435535,-6,6,0.833333
2021-03-27,Germany,9872,3916480,-6,8,5.544444
2021-03-28,Colombia,5904,194296,11,5,20.666667
2021-03-28,South Africa,547,231605,1,8,18.402778
2021-03-28,Chile,7326,3271206,-47,29,16.642857
2021-03-28,Turkey,29058,6435535,-25,11,3.766667
2021-03-28,United Kingdom,4657,3679972,-22,9,10.253086
2021-03-28,United States of America,48437,51593564,-14,3,8.122222
2021-03-28,France,37014,2844073,-12,4,8.594444
2021-03-28,South Korea,447,20951,-10,4,11.505556
2021-03-28,Japan,1561,41204,-9,4,15.311111
2021-03-28,India,56211,8870201,-7,9,30.986111
2021-03-28,Germany,9549,3969822,-3,5,8.588889
2021-03-29,India,53480,8901956,-57,21,30.935185
2021-03-29,South Korea,506,22120,1,2,12.183333
2021-03-29,United Kingdom,3968,3848202,-42,13,11.722222
2021-03-29,United States of America,54773,52614231,-31,8,15.216667
2021-03-29,Germany,17051,4058806,-30,9,13.388889
2021-03-29,Chile,7247,3386775,-27,20,16.103175
2021-03-29,France,9094,2904715,-24,8,12.305556
2021-03-29,Colombia,10909,228486,-18,9,19.677778
2021-03-29,South Africa,756,239665,-18,12,19.319444
2021-03-29,Japan,1937,64958,-14,4,16.166667
2021-03-29,Turkey,32404,6578388,-11,4,6.672222
2021-03-30,South Korea,551,24539,1,-1,11.405556
2021-03-30,United Kingdom,3593,4125884,-42,13,11.576389
2021-03-30,United States of America,59885,53423486,-31,8,9.522222
2021-03-30,Germany,24300,4151755,-29,9,14.320988
2021-03-30,Chile,5394,3531537,-27,20,16.305556
2021-03-30,India,72330,9065318,-25,10,32.055556
2021-03-30,France,30702,2984245,-23,8,14.233333
2021-03-30,Colombia,11420,262707,-18,8,22.097222
2021-03-30,South Africa,1422,251707,-17,11,20.365079
2021-03-30,Japan,2661,96785,-14,5,15.288889
2021-03-30,Turkey,37303,6687094,-13,5,5.755556
2021-03-31,South Korea,557,29637,0,0,14.338889
2021-03-31,United Kingdom,3771,4513458,-41,14,11.256944
2021-03-31,United States of America,66711,54607041,-31,8,3.372222
2021-03-31,Germany,21888,4253705,-30,8,15.944444
2021-03-31,Chile,6053,3684853,-26,19,16.145833
2021-03-31,Colombia,12299,286067,-24,6,20.601852
2021-03-31,France,59038,3067354,-23,8,14.883333
2021-03-31,South Africa,1390,263878,-17,10,21.0
2021-03-31,India,81466,9334695,-16,9,31.12037
2021-03-31,Turkey,39302,6840333,-13,6,7.75
2021-03-31,Japan,2685,125580,-12,4,14.166667
2021-04-01,Colombia,10244,334955,-63,17,20.513889
2021-04-01,South Korea,543,37263,1,0,14.911111
2021-04-01,United Kingdom,3469,4958874,-42,13,4.798611
2021-04-01,Germany,18129,4344995,-34,9,13.783333
2021-04-01,United States of America,70290,56089614,-31,8,5.583333
2021-04-01,Chile,7830,3853484,-27,18,15.847222
2021-04-01,France,50659,3168155,-22,8,15.95
2021-04-01,South Africa,1272,269102,-20,7,21.625
2021-04-01,India,89129,9640340,-18,10,30.809524
2021-04-01,Japan,2707,156797,-13,4,16.638889
2021-04-01,Turkey,40806,6942183,-10,6,6.383333
2021-04-02,United Kingdom,2627,5205505,-68,21,4.486111
2021-04-02,Colombia,7886,364253,-70,25,20.611111
2021-04-02,Germany,12196,4413120,-82,25,6.377778
2021-04-02,South Africa,777,269102,-75,25,21.631944
2021-04-02,Chile,8112,3858674,-73,40,16.031746
2021-04-02,South Korea,543,44608,0,1,16.961111
2021-04-02,United States of America,65359,57984785,-40,10,12.594444
2021-04-02,India,93249,9972706,-30,13,30.018519
2021-04-02,France,46677,3271448,-27,10,12.977778
2021-04-02,Japan,2702,183357,-14,6,18.15
2021-04-02,Turkey,42308,7003424,-12,5,6.405556
2021-04-03,Chile,8028,3860022,-48,28,16.97619
2021-04-03,Turkey,44756,7124023,-37,18,9.138889
2021-04-03,United Kingdom,2404,5384418,-27,9,5.420635
2021-04-03,Colombia,9998,391193,-24,8,18.638889
2021-04-03,South Africa,462,269102,-20,8,19.340278
2021-04-03,France,13917,3338223,-17,5,7.288889
2021-04-03,United States of America,61771,59858146,-14,2,15.45
2021-04-03,Japan,2458,183357,-13,4,17.566667
2021-04-03,Germany,8497,4477808,-11,7,6.3
2021-04-03,South Korea,473,45383,-9,7,14.483333
2021-04-03,India,103558,10240181,-7,8,30.595238
2021-04-04,Colombia,7082,402200,1,4,19.388889
2021-04-04,Turkey,41998,7136424,-37,16,11.333333
2021-04-04,Chile,7304,3860490,-28,23,16.460317
2021-04-04,United States of America,40871,61416536,-23,1,18.427778
2021-04-04,United Kingdom,2291,5432126,-23,6,6.618056
2021-04-04,Japan,2220,183357,-12,5,15.066667
2021-04-04,France,66794,3358830,-10,4,7.872222
2021-04-04,South Africa,453,269102,-10,7,20.569444
2021-04-04,South Korea,478,45564,-9,4,8.566667
2021-04-04,India,96982,10426325,-5,8,31.006944
2021-04-04,Germany,6885,4528401,-1,3,5.166667
2021-04-05,France,10793,3372391,-83,23,6.283333
2021-04-05,United Kingdom,2616,5496716,-75,23,1.840278
2021-04-05,South Africa,437,269102,-75,24,21.506944
2021-04-05,Germany,9677,4598823,-84,25,2.366667
2021-04-05,South Korea,668,47046,1,1,9.855556
2021-04-05,United States of America,54284,62392065,-34,8,20.588889
2021-04-05,Chile,5807,4065463,-30,21,18.243056
2021-04-05,India,115736,10833617,-19,10,30.138889
2021-04-05,Colombia,13348,423536,-17,10,20.12963
2021-04-05,Japan,2031,240246,-14,5,10.827778
2021-04-05,Turkey,42551,7197068,-12,4,13.592593
2021-04-06,South Korea,700,54083,1,-1,13.155556
2021-04-06,United Kingdom,3118,5683509,-50,16,0.590278
2021-04-06,France,8045,3488345,-39,14,2.955556
2021-04-06,Germany,20407,4693731,-35,13,0.888889
2021-04-06,United States of America,61196,63016976,-31,7,20.494444
2021-04-06,Chile,5164,4212221,-31,22,18.119048
2021-04-06,India,126789,11140459,-26,11,31.666667
2021-04-06,South Africa,756,272438,-18,12,20.694444
2021-04-06,Colombia,16351,423536,-16,11,18.788889
2021-04-06,Japan,3299,292508,-15,5,12.383333
2021-04-06,Turkey,49584,7279637,-13,4,15.7
2021-04-07,United Kingdom,3085,6091905,-48,16,1.944444
2021-04-07,France,12951,3614371,-36,13,3.744444
2021-04-07,Germany,25464,4790284,-34,13,1.266667
2021-04-07,United States of America,73652,64422618,-31,7,7.838889
2021-04-07,Chile,5134,4350698,-31,22,17.763889
2021-04-07,Colombia,17233,542537,-19,11,18.522222
2021-04-07,India,131968,11435646,-18,11,32.027778
2021-04-07,South Africa,1370,278909,-18,13,21.034722
2021-04-07,Japan,3331,356679,-15,5,13.294444
2021-04-07,Turkey,54740,7345498,-14,4,18.644444
2021-04-07,South Korea,670,64857,-1,1,14.577778
2021-04-08,South Korea,677,76175,1,1,12.2
2021-04-08,United Kingdom,2983,6541174,-47,16,6.138889
2021-04-08,France,84999,3750592,-38,14,6.116667
2021-04-08,Germany,24097,4878198,-32,12,3.083333
2021-04-08,Chile,8195,4513581,-31,23,17.571429
2021-04-08,United States of America,71754,66203123,-30,8,10.605556
2021-04-08,India,145384,11877740,-19,12,32.055556
2021-04-08,Colombia,17034,640077,-18,11,19.958333
2021-04-08,South Africa,1267,283629,-17,13,21.152778
2021-04-08,Japan,3587,421221,-14,5,14.044444
2021-04-08,Turkey,55941,7462746,-12,5,15.716667
2021-04-09,United Kingdom,2781,6991310,-46,16,3.901235
2021-04-09,France,41243,3883850,-38,17,10.788889
2021-04-09,Germany,17855,4967359,-31,12,7.916667
2021-04-09,United States of America,75256,68202458,-30,7,8.75
2021-04-09,Chile,9171,4661725,-29,25,14.777778
2021-04-09,Colombia,17004,744266,-19,14,18.577778
2021-04-09,India,152879,12311308,-18,12,30.631944
2021-04-09,South Africa,1286,288368,-16,12,22.365079
2021-04-09,Japan,3610,490819,-14,6,9.877778
2021-04-09,Turkey,55791,7542933,-13,6,4.177778
2021-04-09,South Korea,614,85345,-1,1,10.311111
2021-04-10,South Africa,931,288406,2,8,22.650794
2021-04-10,Turkey,52676,7579623,-36,19,0.988889
2021-04-10,Chile,8124,4676569,-30,25,13.611111
2021-04-10,France,43284,3974621,-22,11,11.277778
2021-04-10,India,168912,12709186,-22,14,31.166667
2021-04-10,United Kingdom,2258,7466540,-21,10,0.714286
2021-04-10,Colombia,14691,808785,-17,16,19.244444
2021-04-10,Japan,2883,490819,-15,5,10.744444
2021-04-10,United States of America,64736,68202458,-12,2,8.116667
2021-04-10,South Korea,587,87216,-7,1,11.188889
2021-04-10,Germany,13245,5032513,-7,8,7.388889
2021-04-11,South Africa,656,288406,0,9,22.290123
2021-04-11,Turkey,50678,7587364,-35,16,1.65
2021-04-11,Chile,7945,4677925,-27,23,14.539683
2021-04-11,France,34895,4011607,-18,9,6.322222
2021-04-11,United Kingdom,2261,7656205,-17,7,0.888889
2021-04-11,United States of America,50267,70692645,-14,2,10.422222
2021-04-11,Colombia,12538,808785,-12,14,18.944444
2021-04-11,India,161736,12941165,-11,12,30.325397
2021-04-11,Japan,2516,490819,-10,3,14.05
2021-04-11,South Korea,542,87454,-8,1,15.105556
2021-04-11,Germany,10810,5082939,-5,6,7.438272
2021-04-12,South Korea,731,89394,0,3,12.65
2021-04-12,United Kingdom,2715,7857396,-42,11,2.067901
2021-04-12,France,8536,4135780,-40,14,5.25
2021-04-12,Chile,6372,4836932,-30,22,15.634921
2021-04-12,United States of America,60306,74066085,-29,7,8.855556
2021-04-12,Colombia,18385,914757,-25,15,19.592593
2021-04-12,Germany,21693,5159430,-24,10,3.116667
2021-04-12,India,184372,13490046,-22,12,31.015873
2021-04-12,South Africa,848,289787,-16,14,22.733333
2021-04-12,Turkey,54562,7620131,-12,3,3.772222
2021-04-12,Japan,3367,560905,-12,5,17.088889
2021-04-13,South Korea,698,90732,1,1,9.75
2021-04-13,United Kingdom,2333,8170081,-43,12,3.82716
2021-04-13,France,39113,4292866,-40,14,5.283333
2021-04-13,India,200739,13877664,-36,16,31.101852
2021-04-13,Chile,5718,4997344,-31,22,15.958333
2021-04-13,United States of America,70227,75322283,-29,7,6.544444
2021-04-13,Germany,29426,5233226,-23,11,3.416667
2021-04-13,Turkey,59187,7674352,-17,9,6.044444
2021-04-13,South Africa,1599,292623,-16,13,22.487654
2021-04-13,Colombia,18855,1009672,-15,11,20.416667
2021-04-13,Japan,3952,600995,-14,6,16.738889
2021-04-14,United Kingdom,2404,8513864,-42,12,4.977778
2021-04-14,India,217353,14314039,-39,17,31.722222
2021-04-14,France,43505,4444958,-37,12,5.977778
2021-04-14,United States of America,69003,76681252,-30,8,5.5
2021-04-14,Chile,5497,5147599,-30,23,16.214286
2021-04-14,Germany,25831,5316616,-23,10,2.966667
2021-04-14,Turkey,62797,7716384,-19,11,10.483333
2021-04-14,Colombia,18781,1047955,-18,11,22.046296
2021-04-14,South Africa,1372,292623,-16,13,22.083333
2021-04-14,Japan,4624,642422,-14,6,11.822222
2021-04-14,South Korea,673,91228,-1,1,9.027778
2021-04-15,South Korea,658,91682,1,0,11.25
2021-04-15,United Kingdom,2190,8931547,-41,12,4.8
2021-04-15,France,38045,4607632,-39,14,5.177778
2021-04-15,Chile,7357,5292580,-30,23,16.404762
2021-04-15,United States of America,71905,78498290,-29,8,5.611111
2021-04-15,India,234692,14874254,-28,15,30.916667
2021-04-15,Germany,23804,5386974,-22,10,3.905556
2021-04-15,Turkey,61400,7737134,-18,11,13.444444
2021-04-15,Colombia,16805,1047955,-17,10,18.861111
2021-04-15,South Africa,1425,292623,-15,13,21.361111
2021-04-15,Japan,4473,678405,-12,4,14.244444
2021-04-16,South Korea,671,92417,0,3,12.233333
2021-04-16,United Kingdom,2352,9431211,-40,11,5.512346
2021-04-16,France,36442,4767405,-40,17,5.844444
2021-04-16,United States of America,67992,80609818,-29,8,4.344444
2021-04-16,Chile,7590,5428525,-28,24,16.412698
2021-04-16,India,261500,15529157,-26,16,31.902778
2021-04-16,Colombia,18245,1093853,-25,17,20.547619
2021-04-16,Germany,19185,5461365,-22,11,5.522222
2021-04-16,Turkey,63082,7773371,-20,12,15.322222
2021-04-16,South Africa,1325,292623,-14,12,18.555556
2021-04-16,Japan,4611,718396,-13,6,15.127778
2021-04-17,South Africa,1089,292623,2,10,16.416667
2021-04-17,Turkey,62606,7785631,-45,23,16.327778
2021-04-17,Chile,7696,5442919,-27,23,16.190476
2021-04-17,India,273810,16191514,-25,18,31.638889
2021-04-17,France,35861,4864951,-20,10,8.088889
2021-04-17,Colombia,16825,1135662,-17,16,21.155556
2021-04-17,United Kingdom,1636,9930846,-16,5,6.654321
2021-04-17,Japan,4223,718396,-15,7,12.866667
2021-04-17,United States of America,75390,82471151,-12,2,5.911111
2021-04-17,South Korea,532,92794,-6,3,10.516667
2021-04-17,Germany,0,5518080,-4,8,6.172222
2021-04-18,South Africa,744,292623,0,10,17.261111
2021-04-18,Turkey,55802,7787785,-40,19,16.488889
2021-04-18,India,259170,16480796,-25,17,32.048611
2021-04-18,Chile,7294,5444686,-24,22,16.722222
2021-04-18,Colombia,10984,1155411,-15,15,19.083333
2021-04-18,United States of America,46737,84263408,-13,2,7.588889
2021-04-18,United Kingdom,2436,10152039,-13,4,7.376543
2021-04-18,France,29344,4902700,-12,7,7.716667
2021-04-18,Japan,3265,718396,-11,4,10.683333
2021-04-18,South Korea,549,92985,-7,2,10.411111
2021-04-18,Germany,21046,5557167,-4,6,8.227778
2021-04-19,South Korea,731,93412,1,1,14.311111
2021-04-19,France,6696,5049553,-42,14,7.711111
2021-04-19,United Kingdom,2599,10425790,-34,10,8.572222
2021-04-19,India,295041,17469932,-30,17,31.101852
2021-04-19,United States of America,34239,85365180,-29,8,4.972222
2021-04-19,Chile,6643,5595948,-28,21,16.041667
2021-04-19,Germany,24884,5618735,-22,9,9.077778
2021-04-19,Turkey,55149,7815143,-20,10,17.755556
2021-04-19,Colombia,18941,1188303,-15,10,20.622222
2021-04-19,South Africa,853,292623,-15,14,18.327778
2021-04-19,Japan,4179,772703,-11,5,13.605556
2021-04-20,South Korea,735,93940,1,-1,16.883333
2021-04-20,France,43098,5231288,-41,14,10.733333
2021-04-20,India,314835,17469932,-36,19,31.009259
2021-04-20,United Kingdom,2367,10775817,-34,10,8.861111
2021-04-20,United States of America,57365,85365180,-29,8,1.138889
2021-04-20,Chile,5071,5746167,-28,21,16.769841
2021-04-20,Germany,29518,5681689,-21,10,10.433333
2021-04-20,Turkey,61028,7856647,-20,10,17.766667
2021-04-20,Colombia,20349,1231864,-15,12,21.37963
2021-04-20,South Africa,1569,292623,-15,14,18.455556
2021-04-20,Japan,4929,800500,-12,5,17.05
2021-04-21,South Korea,797,94670,0,1,20.127778
2021-04-21,India,332730,17972744,-41,21,30.712963
2021-04-21,France,34968,5411491,-39,12,11.316667
2021-04-21,United Kingdom,2544,11192601,-33,11,6.716667
2021-04-21,United States of America,61679,87592646,-29,8,2.394444
2021-04-21,Chile,4914,5892704,-28,22,16.119048
2021-04-21,Germany,27543,5755143,-21,9,10.588889
2021-04-21,Turkey,61967,7887103,-20,10,14.461111
2021-04-21,Colombia,19620,1280891,-17,11,20.583333
2021-04-21,South Africa,1413,0,-15,14,18.233333
2021-04-21,Japan,5473,827196,-12,5,17.683333
2021-04-22,South Korea,777,113944,1,1,20.838889
2021-04-22,France,34318,5613728,-40,14,12.794444
2021-04-22,India,346786,19170339,-36,19,31.079365
2021-04-22,United Kingdom,2251,11623671,-32,10,7.316667
2021-04-22,United States of America,59608,89245776,-28,8,6.111111
2021-04-22,Chile,6832,6037141,-27,23,13.238095
2021-04-22,Germany,23392,5822564,-21,10,7.05
2021-04-22,Turkey,54791,7932297,-18,7,13.45
2021-04-22,Colombia,19556,1320251,-17,11,19.788889
2021-04-22,South Africa,1637,0,-14,13,17.844444
2021-04-22,Japan,5101,849051,-12,5,17.994444
2021-04-23,Turkey,49438,7946945,-64,28,15.305556
2021-04-23,South Korea,644,134271,0,2,16.661111
2021-04-23,France,32340,5815182,-41,16,13.366667
2021-04-23,India,349691,19170339,-37,20,31.404762
2021-04-23,United Kingdom,1892,12088686,-31,9,9.711111
2021-04-23,United States of America,62650,91175995,-28,7,10.072222
2021-04-23,Colombia,19755,1357291,-26,19,18.444444
2021-04-23,Chile,7525,6181009,-26,24,14.333333
2021-04-23,Germany,18773,5891826,-21,10,7.761111
2021-04-23,South Africa,1385,0,-15,11,17.144444
2021-04-23,Japan,5142,878734,-12,6,17.627778
2021-04-24,Turkey,40596,7954030,-47,23,17.405556
2021-04-24,India,352991,19170339,-42,23,31.811111
2021-04-24,Chile,6796,6192955,-24,22,14.095238
2021-04-24,France,32633,5936885,-18,8,14.816667
2021-04-24,Colombia,17127,1391979,-16,16,20.916667
2021-04-24,United Kingdom,1462,12636322,-14,5,8.141975
2021-04-24,United States of America,50132,93078040,-12,2,9.211111
2021-04-24,Japan,4722,878734,-12,4,17.344444
2021-04-24,South Korea,499,140501,-6,2,16.716667
2021-04-24,Germany,11907,5950998,-3,6,8.133333
2021-04-24,South Africa,1101,0,-1,6,17.061111
2021-04-25,Germany,10976,6000192,0,4,6.905556
2021-04-25,South Africa,849,0,0,8,17.366667
2021-04-25,Turkey,38553,7958979,-38,18,16.477778
2021-04-25,India,323144,21390165,-37,22,32.2
2021-04-25,Chile,6638,6193648,-21,21,13.714286
2021-04-25,United States of America,39022,94772329,-13,2,15.0
2021-04-25,United Kingdom,1992,12897123,-12,4,6.030864
2021-04-25,Colombia,11406,1411553,-12,14,19.180556
2021-04-25,Japan,4177,878734,-11,4,14.427778
2021-04-25,France,24465,5979365,-11,5,14.872222
2021-04-25,South Korea,512,141136,-8,1,15.183333
2021-04-26,South Korea,769,163291,2,1,14.633333
2021-04-26,India,360960,22638695,-40,20,31.324074
2021-04-26,South Africa,880,0,-37,16,17.95
2021-04-26,France,5952,6148202,-34,13,13.683333
2021-04-26,United Kingdom,2446,13201811,-33,10,6.844444
2021-04-26,United States of America,38700,95888088,-29,7,21.811111
2021-04-26,Chile,6078,6347367,-26,21,13.801587
2021-04-26,Germany,22231,6074409,-22,9,7.472222
2021-04-26,Turkey,37312,8107078,-18,7,13.644444
2021-04-26,Colombia,19276,1411553,-15,11,19.9
2021-04-26,Japan,4523,920385,-11,5,12.55
2021-04-27,South Africa,1249,0,-69,25,17.694444
2021-04-27,South Korea,679,185800,2,0,16.144444
2021-04-27,India,379257,23615946,-42,21,31.537037
2021-04-27,United Kingdom,2055,13581076,-33,11,6.333333
2021-04-27,France,30317,6358505,-33,13,13.216667
2021-04-27,United States of America,49896,96747454,-29,7,18.422222
2021-04-27,Chile,4141,6479968,-26,21,14.071429
2021-04-27,Germany,24736,6166615,-22,10,8.777778
2021-04-27,Turkey,43301,8295424,-18,6,14.6
2021-04-27,Colombia,20221,1476363,-16,13,19.125
2021-04-27,Japan,5425,951490,-12,5,16.755556
